CustomerID,Gender,RP,VP,TP,LP,CP,OP,BP,VDP,MCT,MM,MFPM,AME,TotalExpenditure,MFPS
6411,Male,Yes,No,No,No,Yes,Yes,Yes,Yes,Biennialcard,64,CashPayment,102.1,6538.45,No
6412,Male,No,No,Yes,Yes,No,Yes,Yes,No,Monthcard,47,ManualTransfer,100.75,4669.2,No
6413,Female,No,No,No,Yes,Yes,Yes,Yes,Yes,Monthcard,54,CashPayment,111.1,6014.85,Yes
6414,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,47,InstallmentPayment,20.25,873.4,No
6415,Male,No,No,No ,No ,No ,No ,No ,No ,Biennialcard,58,ManualTransfer,20.8,1212.25,No
6416,Male,Yes,Yes,No,No,Yes,No,Yes,Yes,Annualcard ,34,Auto-debit,77.2,2753.8,No
6417,Female,No,No,No ,No ,No ,No ,No ,No ,Biennialcard,60,ManualTransfer,25,1505.05,No
6418,Female,Yes,Yes,No,No,Yes,No,Yes,No,Monthcard,12,InstallmentPayment,58.35,740.55,No
6419,Male,Yes,No,No,Yes,Yes,No,Yes,Yes,Monthcard,68,CashPayment,105.3,7299.65,Yes
6420,Male,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Biennialcard,64,ManualTransfer,69.25,4447.75,No
6421,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,22,InstallmentPayment,24.85,493.4,No
6422,Female,No,No,No,Yes,Yes,Yes,No,Yes,Monthcard,11,CashPayment,94.2,999.9,No
6423,Female,No,No,No,Yes,No,No,Yes,Yes,Monthcard,15,CashPayment,100.15,1415,No
6424,Female,No,No,No,No,No,No,Yes,No,Monthcard,5,InstallmentPayment,81,389.6,Yes
6425,Male,Yes,No,No,No,No,Yes,No,No,Monthcard,14,Auto-debit,48.8,664.4,No
6426,Female,No,No,Yes,No,No,No,No,No,Monthcard,23,CashPayment,54.4,1249.25,No
6427,Female,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Annualcard ,50,CashPayment,108.55,5610.7,Yes
6428,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,2,ManualTransfer,19.4,50.6,No
6429,Male,No,No,No,No,Yes,No,No,No,Biennialcard,59,InstallmentPayment,54.15,3116.15,No
6430,Female,Yes,Yes,No,No,No,No,No,Yes,Monthcard,17,CashPayment,85.45,1451.6,Yes
6431,Female,No,No,Yes,No,No,No,No,No,Monthcard,15,ManualTransfer,55.7,899.8,Yes
6432,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Monthcard,1,CashPayment,19.75,19.75,No
6433,Male,Yes,No,No,Yes,Yes,No,Yes,Yes,Annualcard ,61,CashPayment,79.8,4914.8,No
6434,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,10,InstallmentPayment,26.1,225.55,No
6435,Female,Yes,No,Yes,Yes,No,No,No,No,Monthcard,1,ManualTransfer,53.55,53.55,No
6436,Female,No,No,Yes,No,Yes,Yes,Yes,Yes,Biennialcard,69,InstallmentPayment,82.45,5555.3,No
6437,Female,No,No,No,No,No,No,No,No,Monthcard,35,CashPayment,70.55,2419,No
6438,Female,Yes,No,No,Yes,Yes,No,No,Yes,Annualcard ,48,CashPayment,65.65,3094.65,No
6439,Male,Yes,No,Yes,Yes,No,No,No,Yes,Annualcard ,62,CashPayment,96.1,6001.45,No
6440,Male,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Biennialcard,72,InstallmentPayment,81,5750,No
6441,Male,No,No,No,No,No,Yes,No,No,Monthcard,40,CashPayment,51.1,2092.9,No
6442,Male,No,No,No,No,No,No,No,No,Monthcard,1,ManualTransfer,45.7,45.7,Yes
6443,Male,Yes,No,No,No,No,No,Yes,No,Monthcard,16,InstallmentPayment,85.05,1391.15,No
6444,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,1,ManualTransfer,20.3,20.3,No
6445,Female,No,No,No,No,No,No,No,Yes,Monthcard,1,ManualTransfer,85.45,85.45,Yes
6446,Male,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biennialcard,72,CashPayment,114,8093.15,No
6447,Male,Yes,No,Yes,Yes,No,Yes,No,No,Annualcard ,44,Auto-debit,59.85,2603.95,No
6448,Female,No,No,No,No,Yes,No,Yes,Yes,Biennialcard,59,CashPayment,95.8,5655.45,No
6449,Female,No,No,No,Yes,No,Yes,Yes,Yes,Monthcard,18,InstallmentPayment,103.6,1806.35,No
6450,Female,No,No,No,Yes,No,No,Yes,Yes,Monthcard,23,InstallmentPayment,98.7,2249.1,No
6451,Male,Yes,No,No,No,No,No,Yes,Yes,Monthcard,7,CashPayment,89.5,676.7,Yes
6452,Male,No,No,Yes,No,No,No,Yes,No,Annualcard ,51,ManualTransfer,86.35,4267.15,No
6453,Male,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Biennialcard,69,ManualTransfer,84.7,5878.9,No
6454,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,64,Auto-debit,19.7,1274.05,No
6455,Male,No,No,No,No,No,No,No,No,Monthcard,1,ManualTransfer,24.45,24.45,Yes
6456,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,2,CashPayment,19.2,37.2,No
6457,Female,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Monthcard,35,CashPayment,106.9,3756.45,No
6458,Male,Yes,Yes,No,No,No,No,No,Yes,Annualcard ,26,Auto-debit,78.95,2034.25,No
6459,Female,Yes,Yes,No,Yes,No,No,Yes,Yes,Annualcard ,49,ManualTransfer,100.45,4941.8,Yes
6460,Female,Yes,No,Yes,Yes,Yes,No,Yes,No,Annualcard ,26,Auto-debit,47.85,1190.5,No
6461,Female,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Biennialcard,68,Auto-debit,79.6,5515.8,No
6462,Male,No,No,No,No,No,No,No,No,Monthcard,44,InstallmentPayment,68.85,2958.95,No
6463,Female,No,No,No ,No ,No ,No ,No ,No ,Monthcard,29,InstallmentPayment,19.35,601.6,No
6464,Female,Yes,Yes,Yes,No,No,Yes,No,No,Monthcard,24,CashPayment,55.15,1319.85,No
6465,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Monthcard,14,ManualTransfer,25.55,372.45,No
6466,Male,No,No,Yes,No,Yes,No,No,No,Annualcard ,56,ManualTransfer,52.7,3019.7,No
6467,Female,No,No,No ,No ,No ,No ,No ,No ,Biennialcard,6,InstallmentPayment,19.65,116.85,No
6468,Male,No,No,Yes,No,Yes,Yes,Yes,Yes,Biennialcard,6,ManualTransfer,80.25,493.4,No
6469,Female,Yes,No,No ,No ,No ,No ,No ,No ,Biennialcard,71,Auto-debit,25,1753,No
6470,Male,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Annualcard ,43,InstallmentPayment,104.3,4451.85,No
6471,Female,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Monthcard,41,Auto-debit,113.6,4594.95,Yes
6472,Female,No,No,No,Yes,No,No,No,No,Monthcard,15,CashPayment,48.85,736.8,No
6473,Female,No,No,No,No,No,No,Yes,No,Monthcard,22,Auto-debit,84.15,1821.95,No
6474,Female,Yes,No,No,No,Yes,Yes,Yes,Yes,Monthcard,44,CashPayment,104.15,4495.65,No
6475,Male,No,No,No,No,Yes,No,Yes,Yes,Monthcard,12,Auto-debit,74.75,827.05,No
6476,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Annualcard ,52,InstallmentPayment,19.6,1012.4,No
6477,Female,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Monthcard,41,InstallmentPayment,79.9,3326.2,Yes
6478,Male,Yes,No,Yes,Yes,Yes,No,No,No,Monthcard,17,InstallmentPayment,90.2,1454.15,Yes
6479,Female,No,No,Yes,No,No,No,Yes,Yes,Monthcard,10,CashPayment,98.7,973.25,Yes
6480,Female,Yes,Yes,No,No,No,No,Yes,Yes,Monthcard,26,CashPayment,90.8,2361.8,Yes
6481,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,53,ManualTransfer,20.9,1146.05,No
6482,Female,No,No,No ,No ,No ,No ,No ,No ,Monthcard,1,CashPayment,19.45,19.45,Yes
6483,Female,No,Yes,No,No,No,No,No,No,Biennialcard,50,InstallmentPayment,70.35,3533.6,No
6484,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,24,Auto-debit,24.1,587.4,No
6485,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Monthcard,38,ManualTransfer,20.45,781.25,No
6486,Male,Yes,No,No,No,No,No,No,Yes,Monthcard,14,CashPayment,85.15,1139.2,Yes
6487,Female,Yes,No,No,No,No,No,Yes,Yes,Monthcard,24,CashPayment,93.55,2264.05,Yes
6488,Male,No,No,No,No,Yes,No,Yes,Yes,Monthcard,19,InstallmentPayment,95.9,1777.9,Yes
6489,Female,Yes,No,No,No,Yes,No,No,No,Monthcard,7,Auto-debit,75.15,496.9,Yes
6490,Female,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Biennialcard,42,InstallmentPayment,84.35,3571.6,No
6491,Female,Yes,No,Yes,Yes,No,No,Yes,Yes,Annualcard ,63,InstallmentPayment,79.7,4786.15,No
6492,Male,Yes,No,No,No,Yes,Yes,Yes,Yes,Annualcard ,56,Auto-debit,54.05,2959.8,No
6493,Male,Yes,No,Yes,No,No,Yes,Yes,Yes,Monthcard,13,CashPayment,54.45,706.85,Yes
6494,Male,No,No,Yes,Yes,Yes,Yes,No,No,Annualcard ,37,CashPayment,67.45,2443.3,No
6495,Female,No,No,No,No,Yes,No,No,Yes,Monthcard,18,CashPayment,84.95,1443.65,No
6496,Male,No,No,Yes,No,No,Yes,Yes,No,Annualcard ,44,CashPayment,65.4,2774.55,No
6497,Female,No,No,No,No,No,Yes,Yes,Yes,Monthcard,7,InstallmentPayment,70.75,450.8,Yes
6498,Female,No,No,No,No,No,No,No,No,Monthcard,1,ManualTransfer,44,44,No
6499,Female,Yes,No,No,No,Yes,Yes,Yes,No,Biennialcard,55,InstallmentPayment,88.8,4805.3,No
6500,Female,Yes,Yes,Yes,No,No,Yes,No,No,Biennialcard,69,InstallmentPayment,61.4,4059.85,No
6501,Female,No,No,No,Yes,Yes,No,Yes,Yes,Monthcard,14,CashPayment,104.85,1531.4,Yes
6502,Female,No,No,No,No,Yes,No,Yes,Yes,Monthcard,1,CashPayment,94.4,94.4,Yes
6503,Male,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biennialcard,47,ManualTransfer,90.5,4318.35,No
6504,Male,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Biennialcard,72,CashPayment,85.25,6083.1,No
6505,Male,No,No,No ,No ,No ,No ,No ,No ,Biennialcard,16,ManualTransfer,19.75,284.35,No
6506,Female,No,No,No,No,No,No,No,No,Monthcard,1,CashPayment,24.6,24.6,Yes
6507,Female,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Biennialcard,65,Auto-debit,82.5,5215.1,No
6508,Male,No,No,No ,No ,No ,No ,No ,No ,Annualcard ,18,ManualTransfer,23.75,424.5,No
6509,Female,No,No,No,No,No,No,Yes,No,Monthcard,4,CashPayment,78.85,292.8,Yes
6510,Female,No,No,No,No,Yes,No,Yes,Yes,Annualcard ,45,Auto-debit,100.15,4459.8,No
6511,Female,No,No,Yes,No,No,Yes,No,No,Biennialcard,21,ManualTransfer,35.1,770.4,No
6512,Female,No,No,No,No,No,No,No,No,Monthcard,2,CashPayment,70.7,151.65,Yes
6513,Female,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Biennialcard,72,InstallmentPayment,113.65,8124.2,No
6514,Female,No,No,No,No,Yes,No,Yes,Yes,Monthcard,6,CashPayment,47.95,305.1,Yes
6515,Male,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biennialcard,72,InstallmentPayment,65.1,4754.3,No
6516,Male,No,No,No,No,No,No,No,No,Monthcard,1,ManualTransfer,45.6,45.6,No
6517,Male,No,No,No,No,No,No,No,No,Monthcard,1,CashPayment,76.45,76.45,Yes
6518,Female,No,No,Yes,Yes,No,Yes,Yes,Yes,Annualcard ,52,InstallmentPayment,111.25,5916.45,Yes
6519,Female,No,No,No,No,No,No,No,No,Monthcard,5,CashPayment,75.55,413.65,Yes
6520,Female,Yes,No,Yes,Yes,Yes,No,No,Yes,Annualcard ,67,ManualTransfer,75.1,5064.45,No
6521,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,48,ManualTransfer,20,935.9,No
6522,Male,Yes,No,Yes,Yes,Yes,No,No,No,Annualcard ,65,InstallmentPayment,67.05,4309.55,No
6523,Male,Yes,No,No,No,No,No,Yes,Yes,Monthcard,29,CashPayment,94.45,2653.65,Yes
6524,Female,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Annualcard ,17,Auto-debit,98.6,1704.95,Yes
6525,Female,No,No,No ,No ,No ,No ,No ,No ,Monthcard,11,Auto-debit,20.3,246.3,No
6526,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,52,Auto-debit,20.1,1078.75,No
6527,Female,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biennialcard,71,InstallmentPayment,113.65,8166.8,No
6528,Female,Yes,No,Yes,Yes,No,Yes,No,No,Monthcard,34,CashPayment,62.65,2274.9,Yes
6529,Male,No,No,No,No,No,No,No,Yes,Monthcard,3,ManualTransfer,54.65,189.1,No
6530,Male,No,Yes,No,No,No,No,Yes,No,Monthcard,3,InstallmentPayment,54.7,169.45,Yes
6531,Male,No,No,No,No,No,No,No,No,Monthcard,10,ManualTransfer,70.15,735.5,No
6532,Female,No,No,No,Yes,No,No,Yes,No,Monthcard,15,Auto-debit,83.2,1130,No
6533,Male,Yes,No,No,No,No,No,No,No,Monthcard,4,CashPayment,74.95,308.7,Yes
6534,Female,No,No,No ,No ,No ,No ,No ,No ,Monthcard,3,ManualTransfer,24.6,86.35,No
6535,Female,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Monthcard,52,CashPayment,109.1,5647.95,No
6536,Female,No,No,No,No,No,No,Yes,Yes,Monthcard,21,Auto-debit,95.4,2025.1,No
6537,Female,Yes,No,No,No,No,No,Yes,Yes,Monthcard,46,CashPayment,43.95,2007.85,No
6538,Male,No,No,No,Yes,No,No,No,Yes,Monthcard,39,CashPayment,90.7,3413.25,No
6539,Female,Yes,No,No,Yes,No,Yes,Yes,No,Biennialcard,68,Auto-debit,64.1,4326.25,No
6540,Female,No,No,No,No,No,No,No,Yes,Monthcard,1,CashPayment,85,85,Yes
6541,Male,Yes,Yes,No,No,No,No,No,No,Monthcard,13,InstallmentPayment,74.4,896.75,Yes
6542,Male,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Biennialcard,72,InstallmentPayment,45.25,3139.8,No
6543,Female,Yes,No,No,No,No,No,No,No,Monthcard,38,Auto-debit,74.95,2869.85,Yes
6544,Male,Yes,No,No,Yes,No,Yes,No,Yes,Annualcard ,64,ManualTransfer,70.15,4480.7,No
6545,Female,No,No,No,No,Yes,No,Yes,Yes,Monthcard,13,CashPayment,96.85,1235.55,No
6546,Male,No,Yes,No ,No ,No ,No ,No ,No ,Monthcard,5,ManualTransfer,20.2,83.75,No
6547,Female,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Biennialcard,57,CashPayment,84.5,4845.4,No
6548,Female,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Biennialcard,72,Auto-debit,91.35,6697.2,No
6549,Female,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Biennialcard,72,Auto-debit,115.5,8312.75,No
6550,Male,No,No,No,No,No,No,Yes,No,Monthcard,1,CashPayment,79.95,79.95,Yes
6551,Male,No,No,No,No,No,No,Yes,Yes,Monthcard,1,CashPayment,94,94,Yes
6552,Female,No,No,No,No,Yes,No,Yes,Yes,Monthcard,8,CashPayment,99.65,820.5,Yes
6553,Female,No,No,No,No,No,No,No,No,Monthcard,3,CashPayment,74.25,210.3,Yes
6554,Male,No,Yes,Yes,Yes,No,No,No,No,Monthcard,47,CashPayment,55.3,2654.05,No
6555,Male,Yes,No,No,No,Yes,No,No,No,Annualcard ,69,InstallmentPayment,29.8,2134.3,No
6556,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,26,ManualTransfer,20.9,518.3,No
6557,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Monthcard,38,CashPayment,19.6,717.3,No
6558,Female,Yes,Yes,No,No,No,No,Yes,No,Monthcard,14,CashPayment,84.8,1203.9,No
6559,Male,No,No,No,Yes,No,No,Yes,No,Annualcard ,11,CashPayment,61.25,729.95,No
6560,Female,No,No,No,No,No,No,No,Yes,Monthcard,2,Auto-debit,79.75,159.4,Yes
6561,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,1,ManualTransfer,18.85,18.85,Yes
6562,Female,Yes,No,Yes,No,No,Yes,Yes,Yes,Annualcard ,27,InstallmentPayment,101.9,2681.15,No
6563,Male,No,No,No,No,No,No,No,No,Monthcard,8,ManualTransfer,43.55,335.4,No
6564,Female,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Annualcard ,23,ManualTransfer,66.25,1533.8,No
6565,Female,No,No,Yes,No,No,No,Yes,Yes,Monthcard,13,CashPayment,100.35,1358.85,Yes
6566,Female,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Biennialcard,60,InstallmentPayment,110.8,6640.7,No
6567,Female,Yes,Yes,No,No,No,No,Yes,No,Monthcard,6,CashPayment,54.85,355.1,No
6568,Male,Yes,No,No,No,No,No,No,No,Monthcard,7,CashPayment,74.85,485.25,No
6569,Male,No,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,66,InstallmentPayment,25.3,1673.8,No
6570,Male,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Biennialcard,72,Auto-debit,85.95,6151.9,No
6571,Male,No,No,No,Yes,No,No,No,No,Monthcard,33,Auto-debit,54.65,1665.2,No
6572,Male,Yes,No,No ,No ,No ,No ,No ,No ,Annualcard ,23,InstallmentPayment,19.3,486.2,No
6573,Female,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biennialcard,59,InstallmentPayment,90.3,5194.05,No
6574,Male,No,No,No,No,No,No,No,No,Monthcard,4,InstallmentPayment,44.8,176.2,No
6575,Male,Yes,Yes,No,Yes,No,No,No,Yes,Monthcard,67,Auto-debit,89.55,6373.1,No
6576,Female,No,No,No ,No ,No ,No ,No ,No ,Biennialcard,4,InstallmentPayment,25.3,116.95,No
6577,Male,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Biennialcard,72,InstallmentPayment,110.9,8240.85,No
6578,Female,Yes,No,Yes,Yes,No,Yes,No,No,Monthcard,42,InstallmentPayment,66.4,2727.8,No
6579,Female,No,No,No,No,No,No,No,Yes,Monthcard,26,CashPayment,78.8,2006.1,No
6580,Male,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Annualcard ,38,CashPayment,110.7,4428.6,No
6581,Male,Yes,No,Yes,No,No,Yes,No,No,Annualcard ,24,CashPayment,58.35,1346.9,No
6582,Female,No,No,Yes,No,Yes,Yes,No,Yes,Annualcard ,67,Auto-debit,72.35,4991.5,No
6583,Female,Yes,No,Yes,No,Yes,Yes,No,No,Biennialcard,65,InstallmentPayment,58.9,3857.1,No
6584,Female,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Annualcard ,43,ManualTransfer,109.55,4830.25,Yes
6585,Male,No,No,No,No,No,No,Yes,Yes,Monthcard,24,CashPayment,94.1,2322.85,No
6586,Female,No,No,No ,No ,No ,No ,No ,No ,Annualcard ,64,Auto-debit,24.4,1601.2,No
6587,Female,No,Yes,Yes,No,No,Yes,Yes,No,Monthcard,40,InstallmentPayment,64.1,2460.35,No
6588,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,15,ManualTransfer,19.8,309.4,No
6589,Male,Yes,No,No,No,No,No,No,No,Monthcard,27,CashPayment,70.55,1943.9,No
6590,Male,No,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,71,ManualTransfer,24.35,1654.6,No
6591,Male,No,No,No,No,No,No,No,Yes,Monthcard,8,Auto-debit,84.5,662.65,Yes
6592,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,4,ManualTransfer,20.7,73.05,No
6593,Female,No,No,No ,No ,No ,No ,No ,No ,Monthcard,12,ManualTransfer,20.1,223.6,No
6594,Female,Yes,No,No,Yes,No,No,No,No,Monthcard,33,Auto-debit,80.6,2656.5,Yes
6595,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,52,ManualTransfer,19.85,1070.5,No
6596,Female,Yes,No,Yes,Yes,No,Yes,No,No,Biennialcard,60,Auto-debit,59.85,3483.45,No
6597,Male,Yes,No,No,Yes,Yes,Yes,Yes,No,Monthcard,33,CashPayment,50,1750.85,No
6598,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Monthcard,1,CashPayment,19.25,19.25,No
6599,Male,No,No,No,No,No,Yes,No,No,Monthcard,6,ManualTransfer,50.05,288.35,No
6600,Female,Yes,No,No,No,No,No,Yes,Yes,Annualcard ,54,InstallmentPayment,70.15,3715.65,Yes
6601,Female,Yes,No,No,No,Yes,No,No,Yes,Monthcard,24,InstallmentPayment,40.65,933.3,Yes
6602,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,35,ManualTransfer,19.85,739.35,No
6603,Female,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Biennialcard,72,InstallmentPayment,82.65,5919.35,No
6604,Male,No,No,Yes,Yes,Yes,Yes,No,No,Annualcard ,43,InstallmentPayment,90.65,3882.3,No
6605,Male,No,No,No,No,Yes,Yes,No,Yes,Annualcard ,43,CashPayment,44.15,1931.3,No
6606,Female,Yes,Yes,No,No,No,No,No,No,Monthcard,5,InstallmentPayment,69.95,320.4,No
6607,Female,No,No,No ,No ,No ,No ,No ,No ,Monthcard,23,ManualTransfer,19.5,470.2,No
6608,Male,Yes,No,No,No,No,No,No,Yes,Monthcard,12,CashPayment,80.45,950.2,Yes
6609,Female,No,No,No,Yes,Yes,No,No,Yes,Annualcard ,44,InstallmentPayment,89.15,3990.75,No
6610,Male,No,Yes,Yes,Yes,Yes,No,No,Yes,Annualcard ,53,CashPayment,95.95,5036.9,No
6611,Female,No,No,No,No,No,No,Yes,Yes,Annualcard ,62,Auto-debit,94,5757.2,No
6612,Male,No,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,27,ManualTransfer,20.6,581.85,No
6613,Female,No,No,No,No,No,No,No,No,Monthcard,15,ManualTransfer,48.85,631.4,No
6614,Female,No,No,No ,No ,No ,No ,No ,No ,Biennialcard,69,InstallmentPayment,24.6,1678.05,No
6615,Male,No,No,No,Yes,No,No,No,No,Monthcard,3,InstallmentPayment,74.45,221.1,No
6616,Female,Yes,Yes,No,Yes,No,No,No,No,Monthcard,1,CashPayment,74.7,74.7,Yes
6617,Female,No,No,No,No,No,No,Yes,Yes,Monthcard,15,CashPayment,91.5,1400.3,No
6618,Female,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Annualcard ,67,Auto-debit,100.25,6689,No
6619,Female,No,No,No,Yes,No,No,Yes,Yes,Annualcard ,70,CashPayment,98.9,6838.6,No
6620,Female,No,No,No,Yes,Yes,Yes,Yes,Yes,Biennialcard,64,InstallmentPayment,110.5,7069.25,No
6621,Female,No,No,No,No,No,No,No,No,Monthcard,4,CashPayment,70.15,268.35,Yes
6622,Female,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Monthcard,45,CashPayment,105.15,4730.9,No
6623,Female,No,No,Yes,No,No,Yes,Yes,Yes,Annualcard ,40,Auto-debit,54.55,2236.2,No
6624,Male,No,No,No,No,Yes,Yes,Yes,Yes,Monthcard,40,Auto-debit,104.8,4131.95,Yes
6625,Female,No,Yes,No,Yes,Yes,Yes,Yes,No,Biennialcard,48,ManualTransfer,95.5,4627.85,Yes
6626,Female,No,No,No,No,No,Yes,Yes,No,Monthcard,18,CashPayment,88.35,1639.3,Yes
6627,Female,Yes,Yes,No,Yes,No,No,No,No,Monthcard,8,CashPayment,55.75,446.8,No
6628,Female,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biennialcard,70,Auto-debit,89,6293.2,No
6629,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,38,ManualTransfer,19.95,756.4,No
6630,Female,Yes,Yes,No,No,Yes,No,No,Yes,Annualcard ,51,CashPayment,90.15,4554.85,No
6631,Female,No,No,Yes,Yes,No,No,Yes,Yes,Monthcard,15,InstallmentPayment,99.1,1426.4,Yes
6632,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,9,ManualTransfer,19.6,197.4,No
6633,Female,No,No,No ,No ,No ,No ,No ,No ,Monthcard,2,Auto-debit,18.75,53.15,No
6634,Female,No,Yes,No,No,Yes,Yes,No,No,Monthcard,4,ManualTransfer,87.1,341.45,Yes
6635,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,72,InstallmentPayment,25.1,1790.8,No
6636,Female,No,No,Yes,No,Yes,Yes,Yes,Yes,Biennialcard,48,InstallmentPayment,102.5,4904.25,No
6637,Male,No,No,No,No,No,No,No,No,Monthcard,17,CashPayment,70.8,1207,No
6638,Male,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Biennialcard,71,Auto-debit,86.1,6045.9,No
6639,Male,No,No,No,No,No,Yes,Yes,No,Monthcard,14,CashPayment,89.95,1178.4,Yes
6640,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,1,ManualTransfer,19.1,19.1,No
6641,Female,No,No,No ,No ,No ,No ,No ,No ,Annualcard ,11,InstallmentPayment,20.05,237.7,No
6642,Male,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biennialcard,72,InstallmentPayment,65.25,4478.85,No
6643,Male,Yes,No,No,No,Yes,No,No,No,Monthcard,1,CashPayment,76.2,76.2,Yes
6644,Male,Yes,Yes,No,Yes,No,Yes,No,No,Monthcard,27,InstallmentPayment,85.2,2151.6,No
6645,Female,Yes,Yes,No,Yes,Yes,No,Yes,No,Monthcard,36,Auto-debit,97.35,3457.9,Yes
6646,Female,Yes,No,No ,No ,No ,No ,No ,No ,Annualcard ,50,Auto-debit,19.85,943.1,No
6647,Male,Yes,No,No,No,No,No,No,No,Monthcard,1,InstallmentPayment,44.7,44.7,Yes
6648,Male,No,No,No,No,No,No,Yes,No,Monthcard,35,CashPayment,83.15,2848.45,No
6649,Female,Yes,No,No ,No ,No ,No ,No ,No ,Annualcard ,53,InstallmentPayment,19.05,990.45,No
6650,Male,No,No,No,No,No,No,No,Yes,Monthcard,7,CashPayment,86.8,620.35,Yes
6651,Female,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Biennialcard,72,ManualTransfer,85.1,6155.4,No
6652,Male,No,No,No,No,No,No,No,No,Monthcard,4,ManualTransfer,50.4,206.6,Yes
6653,Male,Yes,No,No,No,Yes,No,No,No,Monthcard,32,CashPayment,78.9,2447.95,Yes
6654,Female,No,No,No ,No ,No ,No ,No ,No ,Monthcard,25,ManualTransfer,19.05,461.3,No
6655,Male,Yes,No,No,No,Yes,Yes,No,Yes,Monthcard,37,CashPayment,90.35,3419.3,No
6656,Male,Yes,Yes,No,Yes,No,No,Yes,No,Monthcard,35,Auto-debit,89.65,3161.6,No
6657,Male,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Annualcard ,26,InstallmentPayment,82,2083.1,No
6658,Male,Yes,No,Yes,Yes,No,Yes,Yes,No,Annualcard ,71,Auto-debit,71,5012.1,No
6659,Female,No,No,Yes,No,Yes,No,No,No,Annualcard ,28,ManualTransfer,59,1654.45,No
